SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/16/2024","f1fcf7da-9502-4a86-bfe7-9c2646efa203","Storage","Standard SSD Managed Disks","BR South","E4 LRS Disk","0.096768","0.433512"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/17/2024","f1fcf7da-9502-4a86-bfe7-9c2646efa203","Storage","Standard SSD Managed Disks","BR South","E4 LRS Disk","0.096768","0.433512"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/18/2024","f1fcf7da-9502-4a86-bfe7-9c2646efa203","Storage","Standard SSD Managed Disks","BR South","E4 LRS Disk","0.096768","0.433512"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/19/2024","f1fcf7da-9502-4a86-bfe7-9c2646efa203","Storage","Standard SSD Managed Disks","BR South","E4 LRS Disk","0.096768","0.433512"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/20/2024","f1fcf7da-9502-4a86-bfe7-9c2646efa203","Storage","Standard SSD Managed Disks","BR South","E4 LRS Disk","0.096768","0.433512"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/21/2024","f1fcf7da-9502-4a86-bfe7-9c2646efa203","Storage","Standard SSD Managed Disks","BR South","E4 LRS Disk","0.096768","0.433512"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/22/2024","f1fcf7da-9502-4a86-bfe7-9c2646efa203","Storage","Standard SSD Managed Disks","BR South","E4 LRS Disk","0.096768","0.433512"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/23/2024","f1fcf7da-9502-4a86-bfe7-9c2646efa203","Storage","Standard SSD Managed Disks","BR South","E4 LRS Disk","0.096768","0.433512"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/24/2024","f1fcf7da-9502-4a86-bfe7-9c2646efa203","Storage","Standard SSD Managed Disks","BR South","E4 LRS Disk","0.096768","0.433512"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/25/2024","f1fcf7da-9502-4a86-bfe7-9c2646efa203","Storage","Standard SSD Managed Disks","BR South","E4 LRS Disk","0.096768","0.433512"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/26/2024","f1fcf7da-9502-4a86-bfe7-9c2646efa203","Storage","Standard SSD Managed Disks","BR South","E4 LRS Disk","0.096768","0.433512"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/27/2024","f1fcf7da-9502-4a86-bfe7-9c2646efa203","Storage","Standard SSD Managed Disks","BR South","E4 LRS Disk","0.096768","0.433512"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/28/2024","f1fcf7da-9502-4a86-bfe7-9c2646efa203","Storage","Standard SSD Managed Disks","BR South","E4 LRS Disk","0.096768","0.433512"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/29/2024","f1fcf7da-9502-4a86-bfe7-9c2646efa203","Storage","Standard SSD Managed Disks","BR South","E4 LRS Disk","0.096768","0.433512"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/30/2024","f1fcf7da-9502-4a86-bfe7-9c2646efa203","Storage","Standard SSD Managed Disks","BR South","E4 LRS Disk","0.096768","0.433512"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/31/2024","f1fcf7da-9502-4a86-bfe7-9c2646efa203","Storage","Standard SSD Managed Disks","BR South","E4 LRS Disk","0.052416","0.234819"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","9/30/2024","43034668-a244-4031-bb4d-be5bcce22c5f","Bandwidth","Inter-Region","Intercontinental","Inter Continent Data Transfer Out - LATAM To Any","9.6E-05","0.000003"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/1/2024","43034668-a244-4031-bb4d-be5bcce22c5f","Bandwidth","Inter-Region","Intercontinental","Inter Continent Data Transfer Out - LATAM To Any","0.000114","0.000005"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/2/2024","43034668-a244-4031-bb4d-be5bcce22c5f","Bandwidth","Inter-Region","Intercontinental","Inter Continent Data Transfer Out - LATAM To Any","0.000108","0.000005"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/3/2024","43034668-a244-4031-bb4d-be5bcce22c5f","Bandwidth","Inter-Region","Intercontinental","Inter Continent Data Transfer Out - LATAM To Any","0.000104","0.000005"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/4/2024","43034668-a244-4031-bb4d-be5bcce22c5f","Bandwidth","Inter-Region","Intercontinental","Inter Continent Data Transfer Out - LATAM To Any","9.7E-05","0.000003"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/5/2024","43034668-a244-4031-bb4d-be5bcce22c5f","Bandwidth","Inter-Region","Intercontinental","Inter Continent Data Transfer Out - LATAM To Any","0.000126","0.000008"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/6/2024","43034668-a244-4031-bb4d-be5bcce22c5f","Bandwidth","Inter-Region","Intercontinental","Inter Continent Data Transfer Out - LATAM To Any","0.000108","0.000005"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/7/2024","43034668-a244-4031-bb4d-be5bcce22c5f","Bandwidth","Inter-Region","Intercontinental","Inter Continent Data Transfer Out - LATAM To Any","0.000113","0.000006"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/8/2024","43034668-a244-4031-bb4d-be5bcce22c5f","Bandwidth","Inter-Region","Intercontinental","Inter Continent Data Transfer Out - LATAM To Any","0.00011","0.000005"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/9/2024","43034668-a244-4031-bb4d-be5bcce22c5f","Bandwidth","Inter-Region","Intercontinental","Inter Continent Data Transfer Out - LATAM To Any","0.000105","0.000004"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/10/2024","43034668-a244-4031-bb4d-be5bcce22c5f","Bandwidth","Inter-Region","Intercontinental","Inter Continent Data Transfer Out - LATAM To Any","0.000107","0.000006"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/11/2024","43034668-a244-4031-bb4d-be5bcce22c5f","Bandwidth","Inter-Region","Intercontinental","Inter Continent Data Transfer Out - LATAM To Any","0.000116","0.000004"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/12/2024","43034668-a244-4031-bb4d-be5bcce22c5f","Bandwidth","Inter-Region","Intercontinental","Inter Continent Data Transfer Out - LATAM To Any","9.5E-05","0.000005"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/13/2024","43034668-a244-4031-bb4d-be5bcce22c5f","Bandwidth","Inter-Region","Intercontinental","Inter Continent Data Transfer Out - LATAM To Any","0.000117","0.000004"
